CUSTOMER_ID,BANK_TENURE,SEC,DIGITAL_INDICATOR,CUSTOMER_LOCATION,AGE,GENDER,EDUCATION,MONTHLY_INCOME,QUARTER,TRANSACTION_AMOUNT_DEBIT,TRANSACTION_AMOUNT_CC,TRANSACTION_AMOUNT_IBFT,AUTO_LOAN_INDICATOR,HOUSING_LOAN_INDICATOR,SAVINGS_ACCOUNT_INDICATOR,CUSTOMER_SEGMENT,TOTAL_BALANCE,CURRENT_MONTH_BILLING,PREVIOUS_MONTH_BILLING,REVOLVING_BALANCE,LOAN_BEHAVIOR,LOAN_AMOUNT,Financial Health_Score,Credit Reliability_Score,Customer Engagement_Score,Socioeconomic Stability_Score,Resilience_Score
17582714.2857,2.988174641755902,-0.49431986705638237,0.35637809639985285,NATIONAL CAPITAL REGION,53.92,-0.7763128215855867,0.11617845915650142,-0.2579899773004271,Q1 2024,0.5461705870840929,-0.4136495597224076,-0.42718838264445436,-0.5864710288289474,-0.2996646914928534,0.1149832763759756,-2.175617054949906,-0.5295815545873395,-0.431052009008404,0.53,-0.4026890811795649,0.18332177697666716,-0.5078832026354277,0.029382344484334657,0.5213359830964778,0.23377081709958944,0.44558552623314446,0.19331986191295442
231215.7143,-0.23848409036140855,-0.49431986705638237,0.35637809639985285,REGION III (CENTRAL LUZON),36.62,1.2881405178360206,0.11617845915650142,-0.2698032922323341,Q1 2024,-0.24104737804382712,-0.5113965403165964,-0.40889439106017417,-0.5864710288289474,-0.2996646914928534,0.1149832763759756,0.4212610722327785,2.2131416581413417,-0.424264608862907,114882.05,1.1350967326517263,0.18332177697666716,-0.5479863195672335,0.07930335773313194,0.5898528898298705,0.1948277401538297,0.6195702495811344,0.2668509820144864
522874.2857,-1.1366630290747495,-1.267439807554583,0.35637809639985285,REGION IV-A (CALABARZON),33.94,-0.7763128215855867,0.11617845915650142,-0.3482420227565528,Q4 2023,-0.48211002800282915,-0.5401894346747175,-0.41554877757140096,-0.5864710288289474,-0.2996646914928534,0.1149832763759756,0.4212610722327785,0.07923734551161374,-0.43109308566376037,20390.99,-0.18996135002511108,0.18332177697666716,-0.582364453094855,0.016335562830021005,0.5276605678991267,0.14356356144287202,0.3804297504188654,0.14625001131987175
595987.1429,-0.6938233137647921,0.2788000734418183,0.35637809639985285,NATIONAL CAPITAL REGION,29.86,-0.7763128215855867,0.11617845915650142,-0.21604272743752895,Q1 2024,-0.49543554812886165,-0.5077104103936458,-0.35786081917112317,-0.5864710288289474,-0.2996646914928534,0.1149832763759756,0.4212610722327785,0.5814473587264998,-0.3978189262165935,97886.63,0.9237888217860607,0.18332177697666716,-0.49069630147891224,0.0330833495072545,0.582806784792705,0.1728302530233389,0.5107413020474235,0.20595572163708686
609942.8571,1.4918049585714495,1.0519200139400189,0.35637809639985285,NATIONAL CAPITAL REGION,48.08,-0.7763128215855867,0.11617845915650142,-0.11902194274931951,Q1 2024,-0.42424504242484046,0.35629912462124913,-0.3224136763567958,-0.5864710288289474,3.3971743562409333,0.1149832763759756,-2.175617054949906,-0.2613972540091118,0.8416508271991479,41251.99,-0.40269517245225467,0.18332177697666716,1.1500242172319095,0.047539902050306,0.7663079305630317,0.19963704282459885,0.5758970778617025,0.27230371250014157
609942.8571,1.4918049585714495,1.0519200139400189,0.35637809639985285,NATIONAL CAPITAL REGION,48.08,-0.7763128215855867,0.11617845915650142,-0.11902194274931951,Q4 2023,-0.46568643112193464,0.44312928870716967,-0.43484035170631397,-0.5864710288289474,3.3971743562409333,0.1149832763759756,-2.175617054949906,-0.2613972540091118,0.8416508271991479,41251.99,-0.40269517245225467,0.18332177697666716,1.1500242172319095,0.04647924168882904,0.7663079305630317,0.1982315723051648,0.5758970778617025,0.2712872777702584
675685.7143,0.8757577739668714,-0.49431986705638237,0.35637809639985285,REGION IV-A (CALABARZON),42.31,1.2881405178360206,0.11617845915650142,-0.2740062381088299,Q4 2023,-0.4465856822790084,-0.18482791140061075,-0.40889798331529115,-0.5864710288289474,-0.2996646914928534,0.1149832763759756,0.4212610722327785,3.0655580933896394,3.9083777681562424,3868.45,-0.4027286744520487,0.18332177697666716,-0.4849678576863515,0.20664277105517634,0.5223825170167308,0.27394053809271307,0.6195702495811344,0.35135504011641
1455828.5714,0.7882612173128878,-0.49431986705638237,0.35637809639985285,NATIONAL CAPITAL REGION,37.77,1.2881405178360206,0.11617845915650142,-0.30748045837567733,Q4 2023,0.8588875883148862,-0.5810848304247591,-0.4338474923059275,-0.5864710288289474,-0.2996646914928534,0.1149832763759756,0.4212610722327785,-0.5295797706951598,-0.4310452121517623,0.76,-0.4026858971052043,0.18332177697666716,-0.5709047467827776,0.036119643741350696,0.5184529805028368,0.2460083312096269,0.6195702495811344,0.24187948095770392
2164030.0,0.225783353108708,1.0519200139400189,0.35637809639985285,NATIONAL CAPITAL REGION,43.94,-0.7763128215855867,0.11617845915650142,-0.11902210320165865,Q1 2024,-0.4003559916899512,-0.17122543954755237,-0.1358095272481926,-0.5864710288289474,-0.2996646914928534,0.1149832763759756,0.4212610722327785,0.16927139210911002,0.052505628516828086,5166.66,-0.4026900502456746,0.18332177697666716,-0.15840809619985563,0.03897638905089342,0.5373239403089415,0.2539931228272772,0.5758970778617025,0.2388742786036433
2164030.0,0.225783353108708,1.0519200139400189,0.35637809639985285,NATIONAL CAPITAL REGION,43.94,-0.7763128215855867,0.11617845915650142,-0.11902210320165865,Q4 2023,-0.4891284532008725,-0.46785446599974084,-0.18069798131209117,-0.5864710288289474,-0.2996646914928534,0.1149832763759756,0.4212610722327785,0.16927139210911002,0.052505628516828086,5166.66,-0.4026900502456746,0.18332177697666716,-0.15840809619985563,0.03670432640831178,0.5373239403089415,0.2352408504650912,0.5758970778617025,0.23235018340895316
